pair,fund_1,fund_2,alpha_quarterly,alpha_annualized,t_alpha,p_alpha,r2,n_obs,beta_equity,beta_duration,beta_credit,beta_real_estate,beta_fx,p_alpha_holm
DHL Nederland minus Samenwerking / Slagersbedrijf,DHL Nederland,Samenwerking / Slagersbedrijf,-0.002078130581015152,-0.008286646443820489,-0.916141423022093,0.35959272404008413,0.40827557929075375,40,0.09076058425802665,-0.1263183766642779,0.15059807996045063,-0.009121219115649844,-0.056195015226165226,1.0
DHL Nederland minus Sagittarius,DHL Nederland,Sagittarius,0.002767569188612092,0.011116318240509404,0.8018841528172695,0.42261997381958094,0.1989881764769008,40,-0.03225348918254933,0.12636198074988225,-0.047182673971443004,0.006106680158016381,0.1296776346299037,1.0
Delta Lloyd minus Ecolab,Delta Lloyd,Ecolab,-6.255255178168594e-05,-0.00025018673117527257,-0.06678791741785615,0.946750542435484,0.9207820684044227,32,-0.17313156768393712,0.19716173172153179,0.15425850430645463,0.040289441545076604,0.23703166069451867,1.0
Delta Lloyd minus Dow,Delta Lloyd,Dow,0.0025577621512699166,0.010270368464240676,2.33510670730184,0.019537847025820253,0.4237351652068685,32,0.03274102645720704,0.10017602987460458,0.13293968481278357,-0.02166113893705094,0.14999939999893616,1.0
Delta Lloyd minus Dierenartsen,Delta Lloyd,Dierenartsen,-0.0003549095863029971,-0.0014188827591282704,-0.20734408693342027,0.835741145778717,0.3367666971327302,32,-0.048659247294924574,0.07615059034578162,0.16754379975821931,-0.005857057584810293,0.08633826409799095,1.0
Delta Lloyd minus Detailhandel,Delta Lloyd,Detailhandel,-0.0034304208976173286,-0.01365123820063685,-1.7642093900803397,0.07769673238843272,0.5214713763565956,32,-0.06198970610260229,-0.12870227999339334,0.21067245664807216,-0.029283717666449743,0.06485002818716101,1.0
DHL Nederland minus Zuivel en aanverwante industrie,DHL Nederland,Zuivel en aanverwante industrie,0.0005250109514437452,0.0021016982036941023,0.15444893445006075,0.877255772392435,0.764251835903031,40,0.09950969403661789,-0.3886994593008476,-0.6179951171202666,0.13201691043683034,-0.018275230113429485,1.0
DHL Nederland minus Zorgverzekeraars,DHL Nederland,Zorgverzekeraars,-0.0017433190917464847,-0.006955062581928462,-0.8023510364342863,0.4223499278131083,0.7835196217550103,38,0.1884779890826193,-0.21684521886240943,-0.24399549505834198,0.005309336283609821,-0.043545419112171656,1.0
DHL Nederland minus Zorg en Welzijn,DHL Nederland,Zorg en Welzijn,0.001439831289507414,0.005771775786919342,0.7125616936558199,0.4761170227479049,0.23793888641299943,40,0.01241160493065724,0.0317472069950752,-0.18412483446202257,-0.03067248116750767,0.03666211013873259,1.0
DHL Nederland minus Zoetwarenindustrie,DHL Nederland,Zoetwarenindustrie,1.5397823999748102e-05,6.159271857186788e-05,0.00864554352202815,0.9931019402371971,0.6943490463907909,40,0.020241679348811055,-0.16005179572427403,-0.21930460313578212,0.014341343741639211,0.012831066014664553,1.0
DHL Nederland minus YARA Nederland,DHL Nederland,YARA Nederland,0.0023749756175275027,0.009533799141315802,0.8371755275793449,0.4024939112681002,0.5376134570149705,40,-0.027934727491439396,0.1907043009856929,-0.1028751896932974,-0.04628765445884663,0.1756948041813821,1.0
DHL Nederland minus Woningcorporaties,DHL Nederland,Woningcorporaties,0.0019775956166422056,0.00793387872499296,1.2409329373813036,0.2146305239127103,0.2871171284096762,40,0.014203753943634122,-0.0011487858461883896,-0.19209663739397942,-0.026262989257110122,-0.023193717120095873,1.0
DHL Nederland minus Wolters Kluwer Nederland,DHL Nederland,Wolters Kluwer Nederland,0.0004635245902073516,0.0018553878895124498,0.21378493176722066,0.830714776017681,0.4810731944732559,40,0.03728475284661597,-0.12524222151578243,0.09635624524203903,-0.015916232464477962,0.12609335729814933,1.0
DHL Nederland minus Witteveen & Bos,DHL Nederland,Witteveen & Bos,0.0009320424170728633,0.0037333851261220907,0.44062179887745834,0.6594868188238223,0.6336461128217817,40,0.029750223000780146,-0.2448534685182364,0.1532874876882227,0.005874427362735435,0.034722576598253604,1.0
DHL Nederland minus Werk en (re)Integratie,DHL Nederland,Werk en (re)Integratie,0.001358744151908486,0.005446063759040332,0.6238100009387305,0.5327523709165325,0.5089930936737811,40,-0.05272792628582813,0.13128919470403813,-0.11126358661205098,-0.011301927456453566,0.16572195490885883,1.0
DHL Nederland minus Waterbouw BPF,DHL Nederland,Waterbouw BPF,-0.001491978345068706,-0.005954570663598502,-0.732011890303636,0.46416131041790065,0.4962825238028492,39,-0.07501527405957142,0.15195495705494583,-0.1572505748234817,0.027153305883793645,0.20150835814991164,1.0
DHL Nederland minus Vopak,DHL Nederland,Vopak,0.0001832641812752494,0.0007332582642836094,0.08685454860197687,0.9307871278903588,0.14454113635011,40,0.055494462715681904,0.018742864937843613,-0.2105796958509026,0.018760396900531242,0.008836670020192361,1.0
DHL Nederland minus Vlees- en Vleeswarenindustrie en de Gemaksvoedingindustrie,DHL Nederland,Vlees- en Vleeswarenindustrie en de Gemaksvoedingindustrie,0.0005919615110945659,0.0023699493848214903,0.2883585430503033,0.7730722983718965,0.628519800991485,40,0.033093081191024505,-0.08987007818876742,-0.32876651041926946,0.023275081403461587,0.00383262829800376,1.0
Delta Lloyd minus Horecabedrijf,Delta Lloyd,Horecabedrijf,-0.000628360073849618,-0.00251107226934566,-0.3816644649959091,0.7027102610981135,0.7942135738791942,32,-0.15404130390538479,-0.06744411303201206,0.2438431175336604,-0.07620899201852782,0.12442762953014595,1.0
Delta Lloyd minus Hoogovens,Delta Lloyd,Hoogovens,0.0005178079817514691,0.0020728412330623947,0.20517979204311435,0.8374316571830626,0.7944198949216064,32,-0.15898671103523876,0.483495397807787,-0.08805509601455491,0.001093131007210854,0.28498080183970953,1.0
Delta Lloyd minus Honeywell,Delta Lloyd,Honeywell,0.0005167816372611042,0.0020687294807328893,0.35808560302697506,0.7202792527909821,0.6908837440331982,32,-0.1901294105807143,0.11256583105268342,0.3233375752402602,0.013627811501388478,0.19325504146136954,1.0
Delta Lloyd minus Heineken,Delta Lloyd,Heineken,0.0005211967453424627,0.0020864174240518008,0.15275799606631663,0.8785891231629475,0.763238356149062,32,-0.18189922785483625,0.38336764151248476,0.7018983649545409,-0.10573233796444895,0.05998637805241267,1.0
Delta Lloyd minus HaskoningDHV,Delta Lloyd,HaskoningDHV,0.004245949121566199,0.017092271500243283,1.342901360999897,0.17930391569714232,0.7613650416693309,26,-0.23770609912609691,0.34110397078426047,0.1787534577759461,-0.06251271105138,0.27883174874278344,1.0
Delta Lloyd minus Hagee,Delta Lloyd,Hagee,0.003955270658711053,0.015915195383129355,1.5530418415859464,0.12041313883615823,0.7116245500743621,32,-0.16505593597866458,0.09366370797867021,-0.07341210264524378,-0.012165667478942328,0.27383457859607213,1.0
Delta Lloyd minus HAL,Delta Lloyd,HAL,0.010439682636719216,0.04241721542403165,3.403230541577031,0.0006659406386950191,0.8039526306783239,32,-0.4308401154343846,0.8526239219933408,-0.8849001535816695,0.07207808754833306,0.6818145468401515,1.0
Delta Lloyd minus Groothandel,Delta Lloyd,Groothandel,-0.0025494658647834643,-0.010158931043542707,-1.303438936682524,0.19242495074004617,0.5536240647787622,32,-0.018186211181989674,-0.10944555505344838,-0.1399304123453893,0.024207788196459544,0.07330191975610297,1.0
Delta Lloyd minus Grolsche bierbrouwerij,Delta Lloyd,Grolsche bierbrouwerij,0.004655051751895386,0.018750628008728176,3.5981107958171603,0.00032053707432307924,0.35875796074867417,32,-0.035397749054158115,0.10303322346493046,0.032339523561032785,-0.038814522055675066,0.14550514298903772,1.0
Delta Lloyd minus Geveke,Delta Lloyd,Geveke,0.0038441788515897165,0.015465609123654689,1.6178710812778898,0.10569038368743014,0.8463245877814094,32,0.017167283891621254,0.51108553735113,-0.09767111684410895,0.0021463918732415425,0.20309490826830845,1.0
Delta Lloyd minus Gazelle psf,Delta Lloyd,Gazelle psf,0.0013937919681197219,0.005586834643188876,0.8519517473777387,0.3942408739836608,0.7866191926931199,32,-0.17415533510284092,0.14115969542295193,-0.12021176601644507,0.006394713836592035,0.2177866821731076,1.0
Delta Lloyd minus Gasunie,Delta Lloyd,Gasunie,-0.00018256511160052958,-0.0007300604906207431,-0.10524648091152115,0.9161802290635278,0.8534300029177707,32,-0.3093708946450744,0.26370683252858,0.7013824718940082,-0.12380156113594346,0.30626562858421225,1.0
Delta Lloyd minus Fysiotherapeuten,Delta Lloyd,Fysiotherapeuten,0.0008106822619298637,0.003246674413670103,0.32914411342262806,0.742046762433332,0.4812507782118789,32,-0.0379237379185947,0.1568576551776048,0.1957364697135275,-0.03927233462908269,0.11499135078301703,1.0
Delta Lloyd minus Forbo,Delta Lloyd,Forbo,0.0005227249014748133,0.0020925396252295947,0.38234384598242377,0.7022063362665838,0.6945244456879389,32,-0.044279905436104924,0.11468703283658438,-0.12940247946462824,-0.028182885743824968,0.15063114103525702,1.0
Delta Lloyd minus Flexsecurity,Delta Lloyd,Flexsecurity,-0.0011503789002139176,-0.004593581458935292,-0.3532439366060651,0.7239055716424647,0.7987283976833098,25,0.05332681894161078,0.3319508234462945,0.14920624612191558,0.01362232251120097,0.05415639445326076,1.0
Delta Lloyd minus Essity,Delta Lloyd,Essity,0.0014119174546376825,0.00565964214660819,0.661826268500301,0.5080825691020956,0.7697917600086878,32,-0.11587180312064202,0.2776252983038936,-0.08071319498184612,0.008507411434376652,0.11956444821845784,1.0
Delta Lloyd minus Kring 3 - Stabiliteit (Achmea),Delta Lloyd,Kring 3 - Stabiliteit (Achmea),0.0025800789311829905,0.01036032531314457,0.7031625452582918,0.48195445787541025,0.6748450798575295,31,0.061100580333749974,-0.44663504522402575,0.04654550691931695,-0.04159247480863086,-0.0421800913617536,1.0
Delta Lloyd minus Kring 2 - DB premie (Achmea),Delta Lloyd,Kring 2 - DB premie (Achmea),0.0015127365423745908,0.00606469025262979,0.6403107163840834,0.5219706151301842,0.47223038699835074,31,-0.10468115012141693,0.0949618207581052,-0.052000323519102755,-0.030769842367048494,0.08591089876490136,1.0
Delta Lloyd minus Koopvaardij,Delta Lloyd,Koopvaardij,-0.0008645009353766718,-0.003453522154124866,-0.5295027401314089,0.5964567441020432,0.6773761517882535,32,0.08510814272741216,0.10869514712764786,0.034918312991159356,-0.013148281629946426,0.02226488172295485,1.0
Delta Lloyd minus Kas Bank,Delta Lloyd,Kas Bank,0.0016166045200007033,0.006482115447280279,1.1555290967222263,0.24787382441282246,0.35101410276512,32,-0.08031035505385697,-0.03505585701758088,0.2324052129137032,0.023244102888124167,0.17988673871379596,1.0
Delta Lloyd minus Kappersbedrijf,Delta Lloyd,Kappersbedrijf,-0.0040553359642340825,-0.01612293585993918,-1.5874209887606336,0.11241732876505509,0.6961910534362135,31,0.01640030909223846,-0.35801109706714573,0.22763506288429458,-0.008844672566519695,-0.03596333374364571,1.0
Delta Lloyd minus KPN,Delta Lloyd,KPN,0.0034959970830663266,0.014057491367515329,2.1472637943769084,0.031772286477318466,0.7459644906808103,32,-0.16212066322202723,0.26167620779998335,0.0177522680968914,-0.021371371549193545,0.20727922352777367,1.0
Delta Lloyd minus KLM-Cabinepersoneel,Delta Lloyd,KLM-Cabinepersoneel,0.0038392314981778083,0.015445590757408922,1.7245005212098583,0.08461752494733639,0.7034909294281987,32,-0.19840260795514725,0.24058484872699004,0.30590171051650256,-0.04292491048758155,0.30810225749268544,1.0
Delta Lloyd minus KLM Vliegend Personeel,Delta Lloyd,KLM Vliegend Personeel,0.0028623757692404876,0.011498756122368503,0.6718790651325462,0.5016606889261859,0.6426944595092914,32,-0.22670779095366583,0.3792664456815047,0.4878225322791735,-0.058365164763463984,0.2532427546302452,1.0
Delta Lloyd minus KLM Algemeen,Delta Lloyd,KLM Algemeen,0.0013868818054096291,0.005559078542533458,0.4528648357337651,0.6506460733028316,0.7577381770943054,32,-0.1623024906518198,0.4247275621158766,0.14617701756814355,-0.06630742915119739,0.21030063007822822,1.0
Delta Lloyd minus ING Bank CDC fonds,Delta Lloyd,ING Bank CDC fonds,0.0005972220074066568,0.002391028926565175,0.4270466196607076,0.6693453719999172,0.5688631453517774,32,-0.08217437532957197,-0.10396798337875313,0.3178882890025176,-0.011802249504116992,0.172342408849118,1.0
Delta Lloyd minus ING,Delta Lloyd,ING,0.0029128268649708453,0.011702313750163729,0.9737872077538662,0.33016220600747515,0.4087821951669022,31,-0.031004481294679878,0.05398425187463369,0.5203664205659932,-0.03212721285467913,0.15414478777904386,1.0
Delta Lloyd minus IKEA,Delta Lloyd,IKEA,-0.00022841481638067164,-0.000913346273218596,-0.12584134042473025,0.8998575169462003,0.6489435257665813,32,-0.18557304698228363,0.0021773821448106837,-0.014973212006480878,0.05484586243649728,0.2402293963561576,1.0
Delta Lloyd minus IFF,Delta Lloyd,IFF,0.00013422452326109034,0.0005370062000538134,0.05899888095022312,0.9529529994332738,0.5648080165245051,32,-0.008431379100437203,0.1489142665947604,0.04799341805783819,0.004596895154255723,0.14901455817241083,1.0
Delta Lloyd minus IBM Nederland,Delta Lloyd,IBM Nederland,0.0015569413654148772,0.00624232496254451,0.36682311720497873,0.7137509628419523,0.5033585266625584,32,0.023378563723839042,0.049898726452708445,0.7560698357292621,-0.05922577674882523,0.15036005877525233,1.0
Delta Lloyd minus Huntsman Rozenburg,Delta Lloyd,Huntsman Rozenburg,0.0022471461602776234,0.009018928051152342,1.2745975904045765,0.20245171080585578,0.8397457102725351,32,-0.14134380726715928,0.2752407514647811,0.07197783210855857,-0.007224285786237416,0.1839024436842147,1.0
Delta Lloyd minus Huisartsen,Delta Lloyd,Huisartsen,0.0024179489766809024,0.009706931350362602,1.2708686240378064,0.20377539023760416,0.6234455311963205,32,-0.030075415677299003,0.23229941879144006,0.10641030437206739,-0.030097187635181967,0.14409648539501865,1.0
Delta Lloyd minus Kring HP Nederland (Achmea),Delta Lloyd,Kring HP Nederland (Achmea),-0.0024695004718969195,-0.00984147149524095,-1.2421338166586886,0.214187193468648,0.7836940621372775,13,-0.04344096718167212,-0.0626056852420161,-0.14294410576932054,0.07319633288677944,0.35002067222199745,1.0
Delta Lloyd minus Kring Forward (Unilever),Delta Lloyd,Kring Forward (Unilever),6.818973276104748e-05,0.00027278683135034676,0.035905276363034935,0.9713578886526252,0.715747887283386,29,-0.09958627587311913,0.196132978122056,0.032027020958897,-0.020781789397691798,0.05736887814036298,1.0
Delta Lloyd minus Kring Eastman (Stap),Delta Lloyd,Kring Eastman (Stap),0.0034016627864295553,0.013676236584663215,1.116843692481981,0.2640611635221627,0.40024384700190896,32,-0.09023235389541664,0.09156785790618943,0.05718476828231678,-0.030477258079206905,0.22794241636142581,1.0
Delta Lloyd minus Kring ES Nederland (Achmea),Delta Lloyd,Kring ES Nederland (Achmea),-0.004360261824010785,-0.017327307222701704,-2.3127774010102673,0.020734880906778205,0.8144297939457819,13,-0.016682396660442744,-0.08896403087465748,-0.05819320032254139,0.06112970824341959,0.3619356193768867,1.0
Delta Lloyd minus Kring Douwe Egberts (Stap),Delta Lloyd,Kring Douwe Egberts (Stap),0.0025098028771800476,0.010077069449394793,0.6751844333274463,0.4995585954059387,0.6812843622082685,27,-0.18746693602157638,0.35021662341851556,-0.04684550434754198,-0.029428834581338784,0.31794822381958676,1.0
Delta Lloyd minus Kring DB-A (De Nationale),Delta Lloyd,Kring DB-A (De Nationale),-0.0037451578475597653,-0.01489668407112732,-1.6367992060276668,0.10167243170985729,0.07418160224452053,32,-0.009821643180936212,0.01168574287293668,0.10155520337868396,0.0036868089932027906,0.08457375808601748,1.0
Delta Lloyd minus Kring DB evenwicht (Achmea),Delta Lloyd,Kring DB evenwicht (Achmea),0.0023487991448957815,0.009428349586517504,2.33038106694386,0.019786019537281853,0.5853598175282277,17,-0.07391347110059159,0.08924156459536449,0.26786738370247637,-0.033886471560461165,0.1875857256414537,1.0
Delta Lloyd minus Kring D (De Nationale),Delta Lloyd,Kring D (De Nationale),0.00366005961498397,0.01472081097886857,3.3421431644317354,0.0008313417017410357,0.7775276466338351,18,-0.09075370231363264,0.05326260836906836,0.21982910973727438,-0.03216723889402877,0.21992095938790251,1.0
Delta Lloyd minus Kring Chemours (Achmea),Delta Lloyd,Kring Chemours (Achmea),0.0034539071896262053,0.013887370563260726,1.6711173110840742,0.0946985087136657,0.881636223850773,20,-0.1706014093847599,0.08281723315609142,-0.07448054919412148,-0.016729327550233184,0.21637170811141987,1.0
Delta Lloyd minus Kring CK1 (Hnp),Delta Lloyd,Kring CK1 (Hnp),0.002560432821808556,0.010281133370531048,1.1778453390636967,0.23885826977690572,0.7381572336916459,32,-0.07226965730846827,-0.14057227372301107,0.08533495596635238,-0.027658828717420664,0.12596147922187723,1.0
Delta Lloyd minus Kring Bavaria (Achmea),Delta Lloyd,Kring Bavaria (Achmea),0.0010424790957205441,0.004176441491763105,0.5603232394928782,0.5752589787200586,0.4305882507326375,31,0.00508535873113456,0.12089226306453654,-0.001985778953199846,-0.009048517852385345,0.07412714955411191,1.0
Delta Lloyd minus Kring B (De Nationale),Delta Lloyd,Kring B (De Nationale),0.0066235656050159155,0.026758656418975013,1.5752371725779475,0.11520170987715919,0.6118952547979912,14,-0.16661032776355927,0.060226353719474476,0.28728902695277864,0.012333981113764596,0.3816625650999993,1.0
