fund,year,return_type,dnb_compounded_annual_return,n_quarters,quarters_present,annual_sample_status,official_annual_return,source,source_url,notes,difference,difference_pp,reconciliation_status
Metaal en Techniek,2016,return_quarterly,0.10945180150999989,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Metaal en Techniek,2017,return_quarterly,0.040341844555999984,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Metaal en Techniek,2018,return_quarterly,0.0016361525239998453,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Metaal en Techniek,2019,return_quarterly,0.17993775040000015,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Metaal en Techniek,2020,return_quarterly,0.09959811215000003,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Metaal en Techniek,2021,return_quarterly,0.03873711590000006,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Metaal en Techniek,2022,return_quarterly,-0.27456435816,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Metaal en Techniek,2023,return_quarterly,0.08478342191999988,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Metaal en Techniek,2024,return_quarterly,0.08100093679999998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
"Metalektro, bedrijfstakpensioenfonds",2015,return_quarterly,0.01070322080000019,4,"1,2,3,4",complete_year,,,,,,,no_official_return
"Metalektro, bedrijfstakpensioenfonds",2016,return_quarterly,0.10149568899200001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
"Metalektro, bedrijfstakpensioenfonds",2017,return_quarterly,0.046532297635999864,4,"1,2,3,4",complete_year,,,,,,,no_official_return
"Metalektro, bedrijfstakpensioenfonds",2018,return_quarterly,-0.009548875260000256,4,"1,2,3,4",complete_year,,,,,,,no_official_return
"Metalektro, bedrijfstakpensioenfonds",2019,return_quarterly,0.1823256318719999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
"Metalektro, bedrijfstakpensioenfonds",2020,return_quarterly,0.10556465599999987,4,"1,2,3,4",complete_year,,,,,,,no_official_return
"Metalektro, bedrijfstakpensioenfonds",2021,return_quarterly,0.03948946135999987,4,"1,2,3,4",complete_year,,,,,,,no_official_return
"Metalektro, bedrijfstakpensioenfonds",2022,return_quarterly,-0.2328918922540001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
"Metalektro, bedrijfstakpensioenfonds",2023,return_quarterly,0.08611856691199993,4,"1,2,3,4",complete_year,,,,,,,no_official_return
"Metalektro, bedrijfstakpensioenfonds",2024,return_quarterly,0.08694753139999989,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Metro,2015,return_quarterly,0.02461927142399989,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Metro,2016,return_quarterly,0.10662362719999985,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Metro,2017,return_quarterly,0.048667769239999936,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Metro,2018,return_quarterly,0.0025675740079993403,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Metro,2019,return_quarterly,0.1921152319999997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Metro,2020,return_quarterly,0.09934329330000002,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Metro,2021,return_quarterly,0.06282897459199988,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Metro,2022,return_quarterly,-0.23255864224,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Metro,2023,return_quarterly,0.09907103497399983,4,"1,2,3,4",complete_year,,,,,,,no_official_return
"Mode-, Interieur-, Tapijt- en Textielindustrie",2015,return_quarterly,0.013526319049999902,4,"1,2,3,4",complete_year,,,,,,,no_official_return
"Mode-, Interieur-, Tapijt- en Textielindustrie",2016,return_quarterly,0.10589005834999998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
"Mode-, Interieur-, Tapijt- en Textielindustrie",2017,return_quarterly,0.0404041703439999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
"Mode-, Interieur-, Tapijt- en Textielindustrie",2018,return_quarterly,-0.007455375040000156,4,"1,2,3,4",complete_year,,,,,,,no_official_return
"Mode-, Interieur-, Tapijt- en Textielindustrie",2019,return_quarterly,0.16468594480999976,4,"1,2,3,4",complete_year,,,,,,,no_official_return
"Mode-, Interieur-, Tapijt- en Textielindustrie",2020,return_quarterly,0.06097093670400011,4,"1,2,3,4",complete_year,,,,,,,no_official_return
"Mode-, Interieur-, Tapijt- en Textielindustrie",2021,return_quarterly,0.04110826039999993,4,"1,2,3,4",complete_year,,,,,,,no_official_return
"Mode-, Interieur-, Tapijt- en Textielindustrie",2022,return_quarterly,-0.17328889024000005,4,"1,2,3,4",complete_year,,,,,,,no_official_return
"Mode-, Interieur-, Tapijt- en Textielindustrie",2023,return_quarterly,0.09366007760000006,4,"1,2,3,4",complete_year,,,,,,,no_official_return
"Mode-, Interieur-, Tapijt- en Textielindustrie",2024,return_quarterly,0.07102651911499969,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Molenaarspensioenfonds,2015,return_quarterly,-0.01340462273599985,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Molenaarspensioenfonds,2016,return_quarterly,0.1286910214999999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Molenaarspensioenfonds,2017,return_quarterly,0.05562242071999979,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Molenaarspensioenfonds,2018,return_quarterly,-0.015773705199999988,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Molenaarspensioenfonds,2019,return_quarterly,0.27603772800000015,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Molenaarspensioenfonds,2020,return_quarterly,0.17220114810399956,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Molenaarspensioenfonds,2021,return_quarterly,0.015539590519999757,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Molenaarspensioenfonds,2022,return_quarterly,-0.3246277774680001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Molenaarspensioenfonds,2023,return_quarterly,0.12080046291200008,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Molenaarspensioenfonds,2024,return_quarterly,0.1246668999999998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
NN CDC fonds,2015,return_quarterly,0.01162905443599982,4,"1,2,3,4",complete_year,,,,,,,no_official_return
NN CDC fonds,2016,return_quarterly,0.11439685409,4,"1,2,3,4",complete_year,,,,,,,no_official_return
NN CDC fonds,2017,return_quarterly,0.05069710714399944,4,"1,2,3,4",complete_year,,,,,,,no_official_return
NN CDC fonds,2018,return_quarterly,0.0025005862399998247,4,"1,2,3,4",complete_year,,,,,,,no_official_return
NN CDC fonds,2019,return_quarterly,0.18673317212000007,4,"1,2,3,4",complete_year,,,,,,,no_official_return
NN CDC fonds,2020,return_quarterly,0.14728142143999978,4,"1,2,3,4",complete_year,,,,,,,no_official_return
NN CDC fonds,2021,return_quarterly,0.005386586203999677,4,"1,2,3,4",complete_year,,,,,,,no_official_return
NN CDC fonds,2022,return_quarterly,-0.2927893673440001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
NN CDC fonds,2023,return_quarterly,0.1058247189079995,4,"1,2,3,4",complete_year,,,,,,,no_official_return
NN CDC fonds,2024,return_quarterly,0.05771475553999994,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Nederlandsche Bank,2015,return_quarterly,0.02002614920000001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Nederlandsche Bank,2016,return_quarterly,0.11627906667199972,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Nederlandsche Bank,2017,return_quarterly,0.04134960799999954,3,"2,3,4",incomplete_year,,,,,,,no_official_return
Nederlandsche Bank,2018,return_quarterly,-0.0055817000960002305,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Nederlandsche Bank,2019,return_quarterly,0.18976165922,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Nederlandsche Bank,2020,return_quarterly,0.1162480868000002,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Nederlandsche Bank,2021,return_quarterly,0.04853920703999992,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Nederlandsche Bank,2022,return_quarterly,-0.24418700415999994,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Nederlandsche Bank,2023,return_quarterly,0.11825451783499963,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Nederlandsche Bank,2024,return_quarterly,0.08502852348799972,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Nedlloyd,2015,return_quarterly,0.04732989672499954,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Nedlloyd,2016,return_quarterly,0.07438092569599974,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Nedlloyd,2017,return_quarterly,0.03228559399999975,3,"1,3,4",incomplete_year,,,,,,,no_official_return
Nedlloyd,2018,return_quarterly,0.01582007089699977,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Nedlloyd,2019,return_quarterly,0.10074498902399975,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Nedlloyd,2020,return_quarterly,0.04793918839999978,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Nedlloyd,2021,return_quarterly,0.0298033180999997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Nedlloyd,2022,return_quarterly,-0.18437300992000005,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Nedlloyd,2023,return_quarterly,0.04016706977599993,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Nedlloyd,2024,return_quarterly,0.03305515934600001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Notariaat,2015,return_quarterly,4.509668000007849e-05,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Notariaat,2016,return_quarterly,0.11146203555199996,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Notariaat,2017,return_quarterly,0.024789218815999936,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Notariaat,2018,return_quarterly,-0.004461186612000123,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Notariaat,2019,return_quarterly,0.1863602660000001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Notariaat,2020,return_quarterly,0.11402762671199995,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Notariaat,2021,return_quarterly,0.01792898899999984,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Notariaat,2022,return_quarterly,-0.27852875252200004,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Notariaat,2023,return_quarterly,0.11408231563199989,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Notariaat,2024,return_quarterly,0.07962326359999983,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Oak,2015,return_quarterly,-0.030118715040000077,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Oak,2016,return_quarterly,0.1215137206400001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Oak,2017,return_quarterly,0.060982370624000026,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Oak,2018,return_quarterly,-0.023257583350000166,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Oak,2019,return_quarterly,0.19389853568000004,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Oak,2020,return_quarterly,0.12261202726400011,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Oak,2021,return_quarterly,0.060166284056,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Oak,2022,return_quarterly,-0.2827573318719998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Oak,2023,return_quarterly,0.09516863590399982,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Oak,2024,return_quarterly,0.09078163952999985,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PDN,2015,return_quarterly,0.0024294708800001175,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PDN,2016,return_quarterly,0.07424412876800002,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PDN,2017,return_quarterly,0.052964268199999553,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PDN,2018,return_quarterly,-0.01740246304000015,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PDN,2019,return_quarterly,0.12366595186999985,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PDN,2020,return_quarterly,0.041387190271999774,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PDN,2021,return_quarterly,0.07898168521199955,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PDN,2022,return_quarterly,-0.13968930304000027,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PDN,2023,return_quarterly,0.08859183901999979,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PDN,2024,return_quarterly,0.08514627739199976,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PGB,2015,return_quarterly,0.014062885000000191,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PGB,2016,return_quarterly,0.1096264748869995,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PGB,2017,return_quarterly,0.06747028387999965,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PGB,2018,return_quarterly,-0.022967710980000056,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PGB,2019,return_quarterly,0.1593716451799998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PGB,2020,return_quarterly,0.06901760986999994,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PGB,2021,return_quarterly,0.06179497416799995,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PGB,2022,return_quarterly,-0.25315006240000015,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PGB,2023,return_quarterly,0.11779133312000001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PGB,2024,return_quarterly,0.09400273241599955,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Particuliere Beveiliging,2015,return_quarterly,-0.013061815680000088,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Particuliere Beveiliging,2016,return_quarterly,0.15096418467999984,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Particuliere Beveiliging,2017,return_quarterly,0.049232196679999785,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Particuliere Beveiliging,2018,return_quarterly,0.006117227167999673,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Particuliere Beveiliging,2019,return_quarterly,0.27120246703999995,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Particuliere Beveiliging,2020,return_quarterly,0.1537041689599996,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Particuliere Beveiliging,2021,return_quarterly,0.03355633030400007,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Particuliere Beveiliging,2022,return_quarterly,-0.26663485548800003,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Particuliere Beveiliging,2023,return_quarterly,0.08143892480000026,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Particuliere Beveiliging,2024,return_quarterly,0.10632243996199975,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring 2 (Stap),2018,return_quarterly,0.001786369999999815,3,"2,3,4",incomplete_year,,,,,,,no_official_return
Pensioenkring 2 (Stap),2019,return_quarterly,0.15865842175999978,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring 2 (Stap),2020,return_quarterly,0.08511171776000004,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring 2 (Stap),2021,return_quarterly,0.034763920981999874,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring 2 (Stap),2022,return_quarterly,-0.29766596032000003,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring 2 (Stap),2023,return_quarterly,0.09062565516799981,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring 2 (Stap),2024,return_quarterly,0.07094059028,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring AON (Stap),2023,return_quarterly,0.06634380200000001,3,"2,3,4",incomplete_year,,,,,,,no_official_return
Pensioenkring AON (Stap),2024,return_quarterly,0.07465471546399982,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring Astellas (Stap),2024,return_quarterly,0.08576110999999997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring Ballast Nedam (Stap),2019,return_quarterly,0.15972517555999977,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring Ballast Nedam (Stap),2020,return_quarterly,0.09640650608000012,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring Ballast Nedam (Stap),2021,return_quarterly,0.03804253199999974,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring Ballast Nedam (Stap),2022,return_quarterly,-0.218710671817,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring Ballast Nedam (Stap),2023,return_quarterly,0.10939081932800021,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring Ballast Nedam (Stap),2024,return_quarterly,0.07867951190999989,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring Cargill (Hnp),2023,return_quarterly,0.061226,2,"3,4",incomplete_year,,,,,,,no_official_return
Pensioenkring Cargill (Hnp),2024,return_quarterly,0.09033689600000017,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring GE Nederland (Stap),2021,return_quarterly,0.04717199999999999,2,"3,4",incomplete_year,,,,,,,no_official_return
Pensioenkring GE Nederland (Stap),2022,return_quarterly,-0.2738727687160001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring GE Nederland (Stap),2023,return_quarterly,0.1409290430000001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring GE Nederland (Stap),2024,return_quarterly,0.08431809076800012,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring OWASE (Hnp),2020,return_quarterly,0.08333375283200017,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring OWASE (Hnp),2021,return_quarterly,0.06072998422399989,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring OWASE (Hnp),2022,return_quarterly,-0.22496203653400004,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring OWASE (Hnp),2023,return_quarterly,0.1126520984599999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring OWASE (Hnp),2024,return_quarterly,0.0888695309959997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring PepsiCo (Hnp),2024,return_quarterly,0.05935542712999964,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring Randstad (Hnp),2020,return_quarterly,0.10842935839999956,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring Randstad (Hnp),2021,return_quarterly,-0.023116043280000165,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring Randstad (Hnp),2022,return_quarterly,-0.2955939201400001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring Randstad (Hnp),2023,return_quarterly,0.08504612216000007,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring Randstad (Hnp),2024,return_quarterly,0.061253446399999856,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring Sweco (Hnp),2020,return_quarterly,0.04037499999999983,2,"3,4",incomplete_year,,,,,,,no_official_return
Pensioenkring Sweco (Hnp),2021,return_quarterly,0.011287637359999936,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring Sweco (Hnp),2022,return_quarterly,-0.20778939675999997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring Sweco (Hnp),2023,return_quarterly,0.08697874879999978,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring Sweco (Hnp),2024,return_quarterly,0.06655298749999972,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensioenkring Xerox (Hnp),2024,return_quarterly,0.07721703963999982,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensura,2015,return_quarterly,0.0328349670560002,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensura,2016,return_quarterly,0.10228200156800016,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensura,2017,return_quarterly,0.05249823988399993,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensura,2018,return_quarterly,-0.017610407200000178,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensura,2019,return_quarterly,0.20474937800000004,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensura,2020,return_quarterly,0.07759185920000022,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensura,2021,return_quarterly,0.10140411695599938,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensura,2022,return_quarterly,-0.19724686336000008,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensura,2023,return_quarterly,0.13222659175999985,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pensura,2024,return_quarterly,0.10416529831999988,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Personeelsdiensten,2015,return_quarterly,-0.00733136062000006,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Personeelsdiensten,2016,return_quarterly,0.02633619523999986,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Personeelsdiensten,2017,return_quarterly,-0.007026936838000153,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Personeelsdiensten,2018,return_quarterly,0.011002724299999711,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Personeelsdiensten,2019,return_quarterly,0.07449545924,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Personeelsdiensten,2020,return_quarterly,0.0711210229999999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Personeelsdiensten,2021,return_quarterly,-0.013308780000000131,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Personeelsdiensten,2022,return_quarterly,-0.22324639388800005,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Personeelsdiensten,2023,return_quarterly,0.0832143549919997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Personeelsdiensten,2024,return_quarterly,0.03285672627199987,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Personeelspensioenfonds APG,2015,return_quarterly,0.010194596179999849,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Personeelspensioenfonds APG,2016,return_quarterly,0.11061550387199981,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Personeelspensioenfonds APG,2017,return_quarterly,0.06310119172399964,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Personeelspensioenfonds APG,2018,return_quarterly,-0.02786369392000021,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Personeelspensioenfonds APG,2019,return_quarterly,0.14757226495999998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Personeelspensioenfonds APG,2020,return_quarterly,0.057783730399999955,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Personeelspensioenfonds APG,2021,return_quarterly,0.1130886821599999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Personeelspensioenfonds APG,2022,return_quarterly,-0.2165552744560002,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Personeelspensioenfonds APG,2023,return_quarterly,0.10454543561599983,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Personeelspensioenfonds APG,2024,return_quarterly,0.07241982662000002,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Philips,2015,return_quarterly,0.0023508383840000757,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Philips,2016,return_quarterly,0.10254690457999982,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Philips,2017,return_quarterly,0.05803923679999978,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Philips,2018,return_quarterly,-0.023553153352000145,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Philips,2019,return_quarterly,0.16698197041999974,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Philips,2020,return_quarterly,0.09972920657599982,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Philips,2021,return_quarterly,0.05633708840000007,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Philips,2022,return_quarterly,-0.24667807060000002,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Philips,2023,return_quarterly,0.06782464040000002,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Philips,2024,return_quarterly,0.04909969345999965,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pon,2015,return_quarterly,0.038283635023999896,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pon,2016,return_quarterly,0.0642087094399999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pon,2017,return_quarterly,0.08407448035999976,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pon,2018,return_quarterly,-0.05295734794800022,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pon,2019,return_quarterly,0.2742234814400002,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pon,2020,return_quarterly,0.12796753920000015,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pon,2021,return_quarterly,0.029088509371999915,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pon,2022,return_quarterly,-0.27801266848000006,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pon,2023,return_quarterly,0.11728740876799959,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Pon,2024,return_quarterly,0.12903244999999997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PostNL,2015,return_quarterly,0.01405844432000003,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PostNL,2016,return_quarterly,0.10816313299999991,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PostNL,2017,return_quarterly,0.05389987499999971,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PostNL,2018,return_quarterly,-0.0055742794879999336,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PostNL,2019,return_quarterly,0.15121573952,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PostNL,2020,return_quarterly,0.06842165884999996,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PostNL,2021,return_quarterly,0.07590200933599989,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PostNL,2022,return_quarterly,-0.17109934280000005,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PostNL,2023,return_quarterly,0.07465666725199949,4,"1,2,3,4",complete_year,,,,,,,no_official_return
PostNL,2024,return_quarterly,0.0710566078399999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Provisum,2015,return_quarterly,0.03180331330999975,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Provisum,2016,return_quarterly,0.06798858451999967,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Provisum,2017,return_quarterly,0.04255076191599971,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Provisum,2018,return_quarterly,-0.012668345368000211,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Provisum,2019,return_quarterly,0.1318940740800001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Provisum,2020,return_quarterly,0.0848800919599999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Provisum,2021,return_quarterly,0.04441082530399987,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Provisum,2022,return_quarterly,-0.19700591574399984,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Provisum,2023,return_quarterly,0.0939158507200002,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Provisum,2024,return_quarterly,0.07332151255999997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Rabobankorganisatie,2015,return_quarterly,0.010347998912000111,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Rabobankorganisatie,2016,return_quarterly,0.08694119953999979,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Rabobankorganisatie,2017,return_quarterly,0.03732096267799956,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Rabobankorganisatie,2018,return_quarterly,-0.02429125215200012,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Rabobankorganisatie,2019,return_quarterly,0.12217495084099972,4,"1,2,3,4",complete_year,,,,,,,no_official_return
